Indicador1,sexo,Ano,Numerador1,Denominador,Valor1
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2012,2,2.929,"11,17"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2013,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2014,3,3.463,"17,82"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2015,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2016,1,1.058,"6,76"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2017,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2018,3,4.180,"17,00"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2019,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2020,5,3.284,"52,52"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2021,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2022,2,1.789,"19,12"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2023,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2024,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2011,1,760,"10,82"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2012,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2014,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2017,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2018,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2019,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2020,1,101,"15,05"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2021,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2022,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2023,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2024,1,152,"9,93"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2011,1,880,"9,88"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2012,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2014,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2017,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2018,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2019,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2020,1,119,"12,69"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2021,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2022,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2023,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2024,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2011,2,3.357,"10,07"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2012,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2014,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2017,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2018,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2019,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2020,2,443,"13,79"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2021,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2022,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2023,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2024,1,293,"5,15"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2005,,7.441,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2006,,7.524,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2007,,7.594,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2008,,7.657,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2009,,7.728,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2010,,7.802,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2011,63,7.887,"799,80"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2012,,7.971,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2013,,8.054,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2014,,8.149,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2015,,8.249,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2016,,8.336,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2017,,8.436,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2018,,8.536,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2019,,4.893,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2020,12,4.864,"252,47"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2021,,4.943,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2022,,5.212,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2023,,5.260,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2024,9,5.303,"167,83"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2005,,8.138,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2006,,8.206,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2007,,8.292,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2008,,8.389,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2009,,8.482,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2010,,8.577,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2011,75,8.666,"869,84"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2012,,8.759,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2013,,8.859,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2014,,8.950,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2015,,9.042,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2016,,9.150,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2017,,9.250,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2018,,9.355,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2019,,5.104,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2020,7,5.083,"146,57"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2021,,5.158,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2022,,5.417,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2023,,5.463,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2024,,5.509,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2005,,15.579,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2006,,15.730,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2007,,15.886,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2008,,16.046,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2009,,16.210,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2010,,16.379,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2011,138,16.553,"836,46"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2012,,16.730,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2013,,16.913,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2014,,17.099,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2015,,17.291,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2016,,17.486,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2017,,17.686,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2018,,17.891,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2019,,9.997,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2020,20,9.947,"198,35"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2021,,10.101,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2022,,10.629,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2023,,10.723,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2024,9,10.812,"82,32"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2005,,7.441,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2006,,7.524,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2007,,7.594,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2008,,7.657,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2009,,7.728,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2010,,7.802,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2011,,7.887,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2012,,7.971,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2013,,8.054,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2014,,8.149,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2015,,8.249,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2016,,8.336,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2017,,8.436,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2018,,8.536,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2019,,4.893,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2020,12,4.864,"252,47"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2021,,4.943,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2022,,5.212,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2023,,5.260,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2024,9,5.303,"167,83"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2005,,8.138,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2006,,8.206,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2007,,8.292,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2008,,8.389,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2009,,8.482,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2010,,8.577,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2011,,8.666,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2012,,8.759,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2013,,8.859,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2014,,8.950,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2015,,9.042,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2016,,9.150,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2017,,9.250,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2018,,9.355,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2019,,5.104,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2020,,5.083,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2021,,5.158,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2022,,5.417,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2023,,5.463,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2024,,5.509,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2005,,15.579,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2006,,15.730,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2007,,15.886,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2008,,16.046,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2009,,16.210,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2010,,16.379,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2011,,16.553,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2012,,16.730,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2013,,16.913,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2014,,17.099,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2015,,17.291,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2016,,17.486,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2017,,17.686,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2018,,17.891,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2019,,9.997,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2020,12,9.947,"123,45"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2021,,10.101,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2022,,10.629,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2023,,10.723,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2024,9,10.812,"82,32"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2005,,7.441,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2006,,7.524,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2007,,7.594,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2008,,7.657,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2009,,7.728,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2010,,7.802,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2011,,7.887,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2012,,7.971,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2013,,8.054,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2014,,8.149,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2015,,8.249,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2016,,8.336,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2017,,8.436,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2018,,8.536,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2019,,4.893,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2020,,4.864,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2021,,4.943,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2022,,5.212,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2023,,5.260,"0,00"
