Indicador1,sexo,Ano,Numerador1,Denominador,Valor1
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2009,4,7.792,"12,65"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2010,6,7.825,"12,86"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2011,2,6.233,"4,87"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2012,2,5.024,"5,56"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2013,2,3.950,"5,79"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2014,2,6.484,"5,07"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2015,5,9.601,"13,94"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2016,1,3.159,"2,51"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2017,3,4.923,"9,08"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2018,3,5.573,"9,16"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2019,1,2.037,"2,97"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2020,2,3.652,"5,05"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2021,3,5.832,"7,47"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2022,3,7.392,"8,07"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2023,4,7.831,"10,61"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2024,4,10.821,"11,36"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2011,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2012,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2014,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2017,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2018,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2019,1,516,"4,28"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2020,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2021,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2022,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2023,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2024,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2011,1,221,"6,83"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2012,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2014,1,224,"6,74"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2017,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2018,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2019,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2020,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2021,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2022,1,396,"3,81"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2023,1,1.332,"4,95"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2024,1,414,"3,65"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2011,1,460,"3,28"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2012,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2014,1,463,"3,26"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2017,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2018,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2019,1,984,"2,25"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2020,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2021,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2022,1,842,"1,79"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2023,1,2.625,"2,51"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2024,1,908,"1,66"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2005,20,19.307,"105,87"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2006,,19.118,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2007,,18.973,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2008,,18.817,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2009,,18.658,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2010,,18.500,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2011,,18.333,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2012,,18.169,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2013,,18.000,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2014,,17.819,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2015,,17.651,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2016,,17.470,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2017,,17.292,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2018,,17.116,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2019,16,18.116,"89,42"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2020,,18.202,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2021,,18.472,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2022,,18.820,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2023,,18.989,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2024,,19.155,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2005,,19.472,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2006,,19.343,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2007,,19.152,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2008,,18.973,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2009,,18.794,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2010,,18.616,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2011,7,18.448,"40,38"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2012,,18.276,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2013,,18.104,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2014,7,17.931,"41,55"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2015,,17.754,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2016,,17.586,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2017,,17.404,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2018,,17.223,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2019,,18.278,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2020,,18.423,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2021,,18.721,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2022,7,19.030,"39,15"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2023,41,19.214,"211,51"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2024,7,19.365,"38,47"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2005,20,38.779,"52,71"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2006,,38.461,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2007,,38.125,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2008,,37.790,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2009,,37.452,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2010,,37.116,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2011,7,36.781,"20,26"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2012,,36.445,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2013,,36.104,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2014,7,35.750,"20,84"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2015,,35.405,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2016,,35.056,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2017,,34.696,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2018,,34.339,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2019,16,36.394,"44,51"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2020,,36.625,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2021,,37.193,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2022,7,37.850,"19,68"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2023,41,38.203,"106,38"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2024,7,38.520,"19,34"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2005,,19.307,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2006,,19.118,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2007,,18.973,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2008,,18.817,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2009,,18.658,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2010,,18.500,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2011,,18.333,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2012,,18.169,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2013,,18.000,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2014,,17.819,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2015,,17.651,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2016,,17.470,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2017,,17.292,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2018,,17.116,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2019,16,18.116,"89,42"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2020,,18.202,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2021,,18.472,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2022,,18.820,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2023,,18.989,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2024,,19.155,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2005,,19.472,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2006,,19.343,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2007,,19.152,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2008,,18.973,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2009,,18.794,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2010,,18.616,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2011,7,18.448,"40,38"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2012,,18.276,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2013,,18.104,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2014,7,17.931,"41,55"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2015,,17.754,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2016,,17.586,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2017,,17.404,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2018,,17.223,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2019,,18.278,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2020,,18.423,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2021,,18.721,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2022,7,19.030,"39,15"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2023,,19.214,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2024,7,19.365,"38,47"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2005,,38.779,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2006,,38.461,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2007,,38.125,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2008,,37.790,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2009,,37.452,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2010,,37.116,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2011,7,36.781,"20,26"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2012,,36.445,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2013,,36.104,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2014,7,35.750,"20,84"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2015,,35.405,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2016,,35.056,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2017,,34.696,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2018,,34.339,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2019,16,36.394,"44,51"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2020,,36.625,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2021,,37.193,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2022,7,37.850,"19,68"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2023,,38.203,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2024,7,38.520,"19,34"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2005,,19.307,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2006,,19.118,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2007,,18.973,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2008,,18.817,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2009,,18.658,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2010,,18.500,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2011,,18.333,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2012,,18.169,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2013,,18.000,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2014,,17.819,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2015,,17.651,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2016,,17.470,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2017,,17.292,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2018,,17.116,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2019,,18.116,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2020,,18.202,"0,00"
