Indicador1,sexo,Ano,Numerador1,Denominador,Valor1
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2012,1,599,"13,24"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2013,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2014,2,1.242,"23,28"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2015,1,336,"11,07"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2016,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2017,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2018,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2019,1,502,"14,24"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2020,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2021,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2022,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2023,2,959,"24,13"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2024,1,565,"12,65"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2011,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2012,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2014,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2017,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2018,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2019,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2020,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2021,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2022,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2023,1,86,"17,67"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2024,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2011,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2012,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2014,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2017,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2018,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2019,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2020,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2021,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2022,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2023,1,173,"8,79"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2024,,,
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2005,,4.840,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2006,,4.772,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2007,,4.706,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2008,,4.634,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2009,,4.572,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2010,,4.524,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2011,,4.449,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2012,,4.385,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2013,,4.300,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2014,,4.228,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2015,,4.144,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2016,,4.083,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2017,,4.003,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2018,,3.939,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2019,,3.676,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2020,,3.659,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2021,,3.717,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2022,,3.848,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2023,12,3.884,"316,17"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2024,,3.906,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2005,,5.251,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2006,,5.157,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2007,,5.083,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2008,,5.011,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2009,,4.941,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2010,,4.858,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2011,,4.791,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2012,,4.723,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2013,,4.668,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2014,,4.609,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2015,,4.555,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2016,,4.495,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2017,,4.423,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2018,,4.367,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2019,,3.901,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2020,,3.886,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2021,,3.945,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2022,,4.055,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2023,,4.091,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2024,,4.118,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2005,,10.091,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2006,,9.929,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2007,,9.789,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2008,,9.645,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2009,,9.513,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2010,,9.382,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2011,,9.240,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2012,,9.108,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2013,,8.968,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2014,,8.837,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2015,,8.699,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2016,,8.578,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2017,,8.426,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2018,,8.306,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2019,,7.577,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2020,,7.545,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2021,,7.662,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2022,,7.903,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2023,12,7.975,"153,98"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2024,,8.024,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2005,,4.840,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2006,,4.772,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2007,,4.706,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2008,,4.634,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2009,,4.572,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2010,,4.524,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2011,,4.449,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2012,,4.385,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2013,,4.300,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2014,,4.228,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2015,,4.144,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2016,,4.083,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2017,,4.003,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2018,,3.939,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2019,,3.676,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2020,,3.659,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2021,,3.717,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2022,,3.848,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2023,12,3.884,"316,17"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2024,,3.906,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2005,,5.251,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2006,,5.157,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2007,,5.083,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2008,,5.011,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2009,,4.941,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2010,,4.858,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2011,,4.791,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2012,,4.723,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2013,,4.668,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2014,,4.609,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2015,,4.555,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2016,,4.495,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2017,,4.423,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2018,,4.367,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2019,,3.901,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2020,,3.886,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2021,,3.945,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2022,,4.055,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2023,,4.091,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2024,,4.118,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2005,,10.091,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2006,,9.929,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2007,,9.789,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2008,,9.645,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2009,,9.513,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2010,,9.382,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2011,,9.240,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2012,,9.108,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2013,,8.968,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2014,,8.837,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2015,,8.699,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2016,,8.578,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2017,,8.426,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2018,,8.306,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2019,,7.577,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2020,,7.545,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2021,,7.662,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2022,,7.903,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2023,12,7.975,"153,98"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2024,,8.024,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2005,,4.840,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2006,,4.772,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2007,,4.706,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2008,,4.634,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2009,,4.572,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2010,,4.524,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2011,,4.449,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2012,,4.385,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2013,,4.300,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2014,,4.228,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2015,,4.144,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2016,,4.083,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2017,,4.003,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2018,,3.939,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2019,,3.676,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2020,,3.659,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2021,,3.717,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2022,,3.848,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2023,,3.884,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2024,,3.906,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Masculino,2005,,5.251,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Masculino,2006,,5.157,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Masculino,2007,,5.083,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Masculino,2008,,5.011,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Masculino,2009,,4.941,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Masculino,2010,,4.858,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Masculino,2011,,4.791,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Masculino,2012,,4.723,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Masculino,2013,,4.668,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Masculino,2014,,4.609,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Masculino,2015,,4.555,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Masculino,2016,,4.495,"0,00"
