Indicador1,sexo,Ano,Numerador1,Denominador,Valor1
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2009,4,13.964,"8,11"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2010,2,5.741,"4,58"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2011,2,5.087,"3,33"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2012,2,5.151,"4,62"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2013,5,21.663,"9,05"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2014,7,17.024,"12,00"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2015,6,19.820,"10,99"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2016,3,11.255,"5,67"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2017,4,8.650,"6,66"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2018,5,12.387,"9,56"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2019,6,26.186,"8,75"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2020,8,21.470,"9,56"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2021,6,16.539,"8,73"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2022,5,24.853,"6,77"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2023,5,26.558,"6,31"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2024,9,31.936,"10,79"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2011,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2012,1,320,"4,72"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2014,1,342,"4,42"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2015,1,355,"4,28"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2017,2,985,"7,60"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2018,1,397,"3,80"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2019,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2020,4,3.266,"8,82"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2021,2,721,"4,19"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2022,1,699,"2,16"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2023,3,731,"6,20"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2024,3,759,"5,97"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2011,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2012,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2014,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2017,1,2.438,"3,53"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2018,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2019,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2020,1,506,"2,98"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2021,1,2.594,"2,76"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2022,7,2.988,"20,10"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2023,2,583,"5,21"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2024,3,2.433,"8,13"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2011,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2012,1,560,"2,70"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2014,1,599,"2,52"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2015,1,649,"2,34"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2017,3,6.454,"6,16"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2018,1,687,"2,20"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2019,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2020,5,5.868,"6,21"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2021,3,6.620,"3,74"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2022,8,6.588,"9,99"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2023,5,2.551,"5,97"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2024,6,5.546,"6,94"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2005,,23.329,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2006,,23.657,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2007,,23.981,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2008,,24.296,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2009,,24.611,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2010,,24.921,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2011,,25.230,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2012,9,25.541,"34,85"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2013,,25.850,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2014,9,26.164,"34,02"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2015,12,26.464,"46,40"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2016,,26.768,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2017,25,27.074,"92,71"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2018,9,27.375,"32,51"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2019,,34.379,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2020,55,35.232,"155,85"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2021,18,35.811,"49,71"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2022,9,35.805,"24,86"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2023,27,36.169,"73,82"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2024,27,36.473,"73,20"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2005,,22.939,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2006,,23.276,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2007,,23.603,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2008,,23.937,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2009,,24.268,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2010,,24.602,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2011,,24.923,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2012,,25.264,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2013,,25.595,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2014,,25.925,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2015,,26.259,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2016,,26.593,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2017,70,26.919,"261,53"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2018,,27.240,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2019,,32.367,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2020,7,33.093,"22,51"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2021,46,33.588,"135,67"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2022,81,33.397,"242,93"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2023,20,33.662,"60,42"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2024,41,33.914,"121,54"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2005,,46.268,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2006,,46.933,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2007,,47.584,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2008,,48.233,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2009,,48.879,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2010,,49.523,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2011,,50.153,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2012,9,50.805,"17,52"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2013,,51.445,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2014,9,52.089,"17,09"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2015,12,52.723,"23,29"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2016,,53.361,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2017,96,53.993,"176,87"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2018,9,54.615,"16,30"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2019,,66.746,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2020,62,68.325,"91,27"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2021,63,69.399,"91,31"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2022,90,69.202,"130,10"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2023,47,69.831,"67,36"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2024,68,70.387,"96,50"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2005,,23.329,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2006,,23.657,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2007,,23.981,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2008,,24.296,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2009,,24.611,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2010,,24.921,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2011,,25.230,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2012,9,25.541,"34,85"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2013,,25.850,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2014,9,26.164,"34,02"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2015,12,26.464,"46,40"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2016,,26.768,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2017,25,27.074,"92,71"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2018,9,27.375,"32,51"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2019,,34.379,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2020,30,35.232,"85,38"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2021,18,35.811,"49,71"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2022,9,35.805,"24,86"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2023,27,36.169,"73,82"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2024,18,36.473,"48,80"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2005,,22.939,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2006,,23.276,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2007,,23.603,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2008,,23.937,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2009,,24.268,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2010,,24.602,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2011,,24.923,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2012,,25.264,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2013,,25.595,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2014,,25.925,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2015,,26.259,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2016,,26.593,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2017,,26.919,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2018,,27.240,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2019,,32.367,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2020,7,33.093,"22,51"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2021,,33.588,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2022,50,33.397,"150,13"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2023,20,33.662,"60,42"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2024,41,33.914,"121,54"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2005,,46.268,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2006,,46.933,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2007,,47.584,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2008,,48.233,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2009,,48.879,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2010,,49.523,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2011,,50.153,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2012,9,50.805,"17,52"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2013,,51.445,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2014,9,52.089,"17,09"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2015,12,52.723,"23,29"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2016,,53.361,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2017,25,53.993,"46,49"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2018,9,54.615,"16,30"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2019,,66.746,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2020,38,68.325,"54,93"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2021,18,69.399,"25,65"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2022,59,69.202,"85,32"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2023,47,69.831,"67,36"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2024,59,70.387,"83,85"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2005,,23.329,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2006,,23.657,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2007,,23.981,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2008,,24.296,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2009,,24.611,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2010,,24.921,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2011,,25.230,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2012,,25.541,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2013,,25.850,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2014,,26.164,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2015,,26.464,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2016,,26.768,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2017,,27.074,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2018,,27.375,"0,00"
