Indicador1,sexo,Ano,Numerador1,Denominador,Valor1
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2008,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2009,5,10.707,"13,21"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2010,9,12.823,"17,83"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2011,2,4.507,"3,65"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2012,3,9.539,"5,23"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2013,1,4.752,"1,78"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2014,2,5.755,"4,97"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2015,4,10.675,"8,09"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2016,5,12.755,"10,92"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2017,2,5.252,"4,61"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2018,6,16.031,"12,70"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2019,9,17.458,"14,91"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2020,6,26.550,"9,44"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2021,8,28.312,"11,86"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2022,10,26.737,"15,72"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2023,2,8.888,"3,06"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2024,5,24.732,"7,30"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2011,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2012,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2014,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2016,2,1.778,"10,48"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2017,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2018,1,302,"5,00"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2019,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2020,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2021,1,501,"3,01"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2022,2,981,"6,18"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2023,1,514,"2,94"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2024,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2011,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2012,1,561,"6,63"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2014,1,223,"6,77"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2017,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2018,1,367,"6,02"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2019,1,377,"4,03"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2020,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2021,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2022,2,2.016,"6,91"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2023,1,452,"3,36"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2024,1,392,"3,85"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2011,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2012,1,1.112,"3,35"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2014,1,496,"3,04"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2016,2,3.515,"5,50"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2017,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2018,2,1.311,"5,68"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2019,1,786,"1,93"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2020,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2021,1,889,"1,70"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2022,4,5.070,"6,69"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2023,2,1.869,"3,25"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2024,1,933,"1,62"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2005,,20.142,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2006,,20.389,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2007,,20.667,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2008,,20.945,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2009,,21.206,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2010,,21.474,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2011,,21.765,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2012,,22.056,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2013,,22.352,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2014,,22.646,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2015,,22.944,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2016,61,23.229,"261,14"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2017,,23.518,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2018,9,23.807,"37,38"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2019,,30.934,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2020,,31.677,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2021,9,32.185,"27,65"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2022,21,32.062,"66,06"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2023,9,32.379,"27,49"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2024,,32.646,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2005,,20.870,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2006,,21.137,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2007,,21.428,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2008,,21.725,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2009,,22.031,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2010,,22.351,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2011,,22.638,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2012,22,22.936,"95,09"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2013,,23.226,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2014,7,23.520,"31,68"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2015,,23.807,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2016,,24.111,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2017,,24.397,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2018,14,24.691,"55,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2019,10,30.188,"33,69"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2020,,30.904,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2021,,31.379,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2022,41,31.121,"132,26"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2023,10,31.382,"32,41"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2024,7,31.619,"23,56"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2005,,41.012,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2006,,41.526,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2007,,42.095,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2008,,42.670,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2009,,43.237,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2010,,43.825,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2011,,44.403,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2012,22,44.992,"48,48"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2013,,45.578,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2014,7,46.166,"16,14"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2015,,46.751,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2016,61,47.340,"128,14"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2017,,47.915,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2018,22,48.498,"46,35"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2019,10,61.122,"16,64"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2020,,62.581,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2021,9,63.564,"14,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2022,62,63.183,"98,67"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2023,19,63.761,"29,91"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2024,7,64.265,"11,59"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2005,,20.142,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2006,,20.389,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2007,,20.667,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2008,,20.945,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2009,,21.206,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2010,,21.474,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2011,,21.765,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2012,,22.056,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2013,,22.352,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2014,,22.646,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2015,,22.944,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2016,,23.229,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2017,,23.518,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2018,9,23.807,"37,38"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2019,,30.934,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2020,,31.677,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2021,9,32.185,"27,65"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2022,21,32.062,"66,06"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2023,9,32.379,"27,49"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2024,,32.646,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2005,,20.870,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2006,,21.137,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2007,,21.428,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2008,,21.725,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2009,,22.031,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2010,,22.351,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2011,,22.638,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2012,22,22.936,"95,09"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2013,,23.226,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2014,7,23.520,"31,68"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2015,,23.807,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2016,,24.111,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2017,,24.397,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2018,14,24.691,"55,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2019,10,30.188,"33,69"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2020,,30.904,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2021,,31.379,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2022,10,31.121,"32,68"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2023,10,31.382,"32,41"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2024,7,31.619,"23,56"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2005,,41.012,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2006,,41.526,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2007,,42.095,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2008,,42.670,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2009,,43.237,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2010,,43.825,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2011,,44.403,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2012,22,44.992,"48,48"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2013,,45.578,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2014,7,46.166,"16,14"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2015,,46.751,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2016,,47.340,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2017,,47.915,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2018,22,48.498,"46,35"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2019,10,61.122,"16,64"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2020,,62.581,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2021,9,63.564,"14,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2022,31,63.183,"49,62"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2023,19,63.761,"29,91"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2024,7,64.265,"11,59"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2005,,20.142,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2006,,20.389,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2007,,20.667,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2008,,20.945,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2009,,21.206,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2010,,21.474,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2011,,21.765,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2012,,22.056,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2013,,22.352,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2014,,22.646,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2015,,22.944,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2016,12,23.229,"52,87"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2017,,23.518,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2018,,23.807,"0,00"
