Indicador1,sexo,Ano,Numerador1,Denominador,Valor1
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2008,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2009,7,34.516,"6,82"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2010,9,45.544,"7,46"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2011,6,30.935,"4,76"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2012,7,43.376,"5,82"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2013,8,45.563,"6,44"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2014,13,76.409,"11,05"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2015,8,49.503,"6,28"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2016,7,48.867,"5,38"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2017,13,56.091,"9,87"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2018,9,61.330,"7,03"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2019,16,89.106,"10,19"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2020,11,81.276,"6,98"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2021,7,45.833,"4,41"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2022,15,65.622,"9,04"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2023,8,49.745,"4,83"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,Total,2024,12,85.494,"7,49"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2011,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2012,1,708,"2,13"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2013,2,724,"4,17"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2014,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2015,3,1.896,"5,88"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2017,1,825,"1,83"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2018,1,847,"1,78"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2019,4,3.569,"4,20"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2020,1,1.519,"0,99"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2021,2,1.611,"1,87"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2022,4,1.575,"3,83"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2023,5,1.623,"4,65"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Femenino,2024,2,5.408,"1,69"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2011,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2012,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2014,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2015,1,1.234,"2,40"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2016,2,540,"5,59"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2017,2,3.696,"3,96"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2018,2,559,"5,40"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2019,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2020,2,8.070,"2,47"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2021,5,7.203,"6,26"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2022,7,15.029,"8,88"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2023,6,10.542,"7,62"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Masculino,2024,3,3.239,"3,68"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2005,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2006,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2007,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2008,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2011,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2012,1,1.204,"1,25"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2013,2,1.225,"2,47"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2014,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2015,4,5.948,"4,55"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2016,2,1.346,"2,24"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2017,3,9.060,"2,95"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2018,3,1.406,"3,22"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2019,4,6.323,"2,40"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2020,3,19.502,"1,74"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2021,7,16.060,"3,81"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2022,11,31.851,"6,12"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2023,11,22.046,"6,02"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,Total,2024,5,14.245,"2,50"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2005,,50.610,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2006,,51.508,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2007,,52.516,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2008,,53.507,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2009,,54.495,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2010,,55.497,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2011,,56.486,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2012,9,57.490,"15,48"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2013,18,58.494,"30,43"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2014,,59.493,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2015,34,60.498,"56,20"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2016,,61.492,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2017,9,62.489,"14,24"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2018,9,63.490,"14,02"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2019,43,71.166,"60,28"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2020,9,72.888,"12,21"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2021,18,74.009,"24,05"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2022,36,73.702,"48,30"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2023,45,74.346,"59,86"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Femenino,2024,29,74.971,"39,14"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2005,,49.903,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2006,,50.975,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2007,,51.937,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2008,,52.897,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2009,,53.861,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2010,,54.832,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2011,,55.818,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2012,,56.809,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2013,,57.795,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2014,,58.771,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2015,18,59.751,"29,29"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2016,15,60.739,"24,53"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2017,40,61.730,"64,64"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2018,15,62.703,"23,76"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2019,,68.387,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2020,63,70.107,"89,96"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2021,73,71.233,"102,55"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2022,133,70.716,"188,64"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2023,103,71.358,"144,02"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Masculino,2024,28,71.909,"39,61"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2005,,100.513,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2006,,102.483,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2007,,104.453,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2008,,106.404,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2009,,108.356,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2010,,110.329,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2011,,112.304,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2012,9,114.299,"7,79"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2013,18,116.289,"15,31"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2014,,118.264,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2015,52,120.249,"42,83"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2016,15,122.231,"12,19"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2017,49,124.219,"39,29"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2018,24,126.193,"18,86"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2019,43,139.553,"30,74"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2020,72,142.995,"50,33"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2021,91,145.242,"62,55"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2022,169,144.418,"117,02"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2023,147,145.704,"101,07"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,Total,2024,58,146.880,"39,37"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2005,,50.610,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2006,,51.508,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2007,,52.516,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2008,,53.507,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2009,,54.495,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2010,,55.497,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2011,,56.486,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2012,9,57.490,"15,48"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2013,18,58.494,"30,43"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2014,,59.493,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2015,34,60.498,"56,20"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2016,,61.492,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2017,9,62.489,"14,24"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2018,9,63.490,"14,02"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2019,43,71.166,"60,28"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2020,9,72.888,"12,21"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2021,9,74.009,"12,03"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2022,36,73.702,"48,30"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2023,45,74.346,"59,86"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Femenino,2024,29,74.971,"39,14"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2005,,49.903,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2006,,50.975,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2007,,51.937,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2008,,52.897,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2009,,53.861,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2010,,54.832,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2011,,55.818,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2012,,56.809,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2013,,57.795,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2014,,58.771,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2015,,59.751,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2016,15,60.739,"24,53"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2017,14,61.730,"22,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2018,15,62.703,"23,76"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2019,,68.387,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2020,18,70.107,"24,96"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2021,42,71.233,"59,05"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2022,52,70.716,"72,98"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2023,47,71.358,"66,29"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Masculino,2024,28,71.909,"39,61"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2005,,100.513,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2006,,102.483,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2007,,104.453,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2008,,106.404,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2009,,108.356,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2010,,110.329,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2011,,112.304,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2012,9,114.299,"7,79"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2013,18,116.289,"15,31"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2014,,118.264,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2015,34,120.249,"28,27"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2016,15,122.231,"12,19"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2017,22,124.219,"18,10"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2018,24,126.193,"18,86"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2019,43,139.553,"30,74"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2020,26,142.995,"18,46"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2021,51,145.242,"35,09"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2022,87,144.418,"60,39"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2023,92,145.704,"63,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",Total,2024,58,146.880,"39,37"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2005,,50.610,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2006,,51.508,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2007,,52.516,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2008,,53.507,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2009,,54.495,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2010,,55.497,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2011,,56.486,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2012,,57.490,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2013,,58.494,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2014,,59.493,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2015,,60.498,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Femenino,2016,,61.492,"0,00"
