Indicador1,Grupo_Etareo,Ano,Numerador1,Denominador,Valor1
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 25 a 29 años,2020,,645,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 25 a 29 años,2021,,652,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 25 a 29 años,2022,,2.756,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 25 a 29 años,2023,,1.438,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 25 a 29 años,2024,,719,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2005,,546,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2006,,543,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2007,,551,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2008,,566,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2009,,578,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2010,,585,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2011,,586,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2012,,585,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2013,,579,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2014,,588,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2015,,604,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2016,,631,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2017,,670,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2018,,711,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2019,,594,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2020,,591,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2021,,605,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2022,,2.598,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2023,,1.390,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 30 a 34 años,2024,,706,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2005,,625,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2006,,599,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2007,,573,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2008,,549,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2009,,530,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2010,,521,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2011,,519,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2012,,527,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2013,,537,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2014,,551,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2015,,555,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2016,,558,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2017,,555,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2018,,551,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2019,,576,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2020,,571,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2021,,579,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2022,,2.448,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2023,,1.294,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 35 a 39 años,2024,,663,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2005,,685,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2006,,671,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2007,,653,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2008,,636,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2009,,614,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2010,,590,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2011,,568,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2012,,545,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2013,,523,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2014,,504,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2015,,497,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2016,,494,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2017,,501,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2018,,513,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2019,,532,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2020,,535,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2021,,555,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2022,,2.404,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2023,,1.294,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 40 a 44 años,2024,,665,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2005,,636,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2006,,648,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2007,,652,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2008,,653,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2009,,651,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2010,,642,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2011,,629,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2012,,615,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2013,,596,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2014,,578,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2015,,557,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2016,,534,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2017,,511,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2018,,491,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2019,,528,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2020,,515,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2021,,517,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2022,,2.164,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2023,,1.140,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 45 a 49 años,2024,,586,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2005,,500,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2006,,519,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2007,,538,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2008,,559,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2009,,576,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2010,,589,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2011,,599,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2012,,604,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2013,,604,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2014,,601,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2015,,593,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2016,,582,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2017,,567,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2018,,551,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2019,,553,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2020,,539,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2021,,536,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2022,,2.184,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2023,,1.106,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 50 a 54 años,2024,,551,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2005,,393,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2006,,405,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2007,,419,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2008,,431,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2009,,443,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2010,,456,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2011,,472,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2012,,492,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2013,,511,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2014,,527,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2015,,540,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2016,,548,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2017,,551,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2018,,549,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2019,,529,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2020,,529,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2021,,541,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2022,,2.260,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2023,,1.178,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 55 a 59 años,2024,,587,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 60 a 64 años,2005,,298,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 60 a 64 años,2006,,305,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 60 a 64 años,2007,,314,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 60 a 64 años,2008,,328,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 60 a 64 años,2009,,342,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 60 a 64 años,2010,,354,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,De 60 a 64 años,2011,,365,"0,00"
