Indicador1,Ano,Numerador1,Denominador,Valor1
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2013,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2014,1,366,"16,50"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2015,1,456,"18,03"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2016,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2017,1,73,"20,82"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2018,1,294,"15,48"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2019,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2020,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2021,2,1.240,"21,68"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2022,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2023,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2024,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2011,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2012,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2014,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2017,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2018,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2019,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2020,2,812,"19,10"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2021,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2022,1,209,"7,22"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2023,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2024,,,
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2009,,5.623,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2010,,5.566,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2011,,5.507,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2012,,5.458,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2013,,5.394,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2014,,5.338,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2015,,5.279,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2016,,5.231,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2017,,5.167,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2018,,5.097,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2019,,8.548,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2020,54,8.709,"625,44"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2021,,8.844,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2022,9,8.862,"100,43"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2023,,8.945,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2024,,9.020,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2009,,5.623,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2010,,5.566,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2011,,5.507,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2012,,5.458,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2013,,5.394,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2014,,5.338,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2015,,5.279,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2016,,5.231,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2017,,5.167,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2018,,5.097,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2019,,8.548,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2020,9,8.709,"102,19"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2021,,8.844,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2022,,8.862,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2023,,8.945,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2024,,9.020,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2009,,5.623,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2010,,5.566,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2011,,5.507,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2012,,5.458,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2013,,5.394,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2014,,5.338,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2015,,5.279,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2016,,5.231,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2017,,5.167,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2018,,5.097,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2019,,8.548,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2020,46,8.709,"523,25"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2021,,8.844,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2022,,8.862,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2023,,8.945,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2024,,9.020,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2009,,5.623,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2010,,5.566,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2011,,5.507,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2012,,5.458,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2013,,5.394,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2014,,5.338,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2015,,5.279,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2016,,5.231,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2017,,5.167,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2018,,5.097,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2019,,8.548,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2020,,8.709,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2021,,8.844,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2022,9,8.862,"100,43"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2023,,8.945,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2024,,9.020,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2009,,5.623,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2010,,5.566,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2011,,5.507,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2012,,5.458,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2013,,5.394,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2014,,5.338,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2015,,5.279,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2016,,5.231,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2017,,5.167,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2018,,5.097,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2019,,8.548,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2020,,8.709,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2021,,8.844,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2022,,8.862,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2023,,8.945,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2024,,9.020,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2009,,5.623,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2010,,5.566,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2011,,5.507,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2012,,5.458,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2013,,5.394,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2014,,5.338,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2015,,5.279,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2016,,5.231,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2017,,5.167,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2018,,5.097,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2019,,8.548,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2020,,8.709,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2021,,8.844,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2022,,8.862,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2023,,8.945,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2024,,9.020,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2009,,5.623,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2010,,5.566,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2011,,5.507,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2012,,5.458,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2013,,5.394,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2014,,5.338,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2015,,5.279,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2016,,5.231,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2017,,5.167,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2018,,5.097,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2019,,8.548,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2020,,8.709,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2021,,8.844,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2022,,8.862,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2023,,8.945,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2024,,9.020,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2009,,5.623,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2010,,5.566,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2011,,5.507,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2012,,5.458,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2013,,5.394,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2014,,5.338,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2015,,5.279,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2016,,5.231,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2017,,5.167,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2018,,5.097,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2019,,8.548,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2020,,8.709,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2021,,8.844,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2022,,8.862,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2023,,8.945,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2024,,9.020,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2009,,5.623,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2010,,5.566,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2011,,5.507,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2012,,5.458,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2013,,5.394,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2014,,5.338,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2015,,5.279,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2016,,5.231,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2017,,5.167,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2018,,5.097,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2019,,8.548,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2020,,8.709,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2021,,8.844,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2022,,8.862,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2023,,8.945,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2024,,9.020,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2009,,5.623,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2010,,5.566,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2011,,5.507,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2012,,5.458,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2013,,5.394,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2014,,5.338,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2015,,5.279,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2016,,5.231,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2017,,5.167,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2018,,5.097,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2019,,8.548,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2020,,8.709,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2021,,8.844,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2022,,8.862,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2023,,8.945,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2024,,9.020,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2009,,5.623,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2010,,5.566,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2011,,5.507,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2012,,5.458,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2013,,5.394,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2014,,5.338,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2015,,5.279,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2016,,5.231,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2017,,5.167,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2018,,5.097,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2019,,8.548,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2020,,8.709,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2021,,8.844,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2022,,8.862,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2023,,8.945,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2024,,9.020,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2009,,5.623,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2010,,5.566,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2011,,5.507,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2012,,5.458,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2013,,5.394,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2014,,5.338,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2015,,5.279,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2016,,5.231,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2017,,5.167,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2018,,5.097,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2019,,8.548,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2020,,8.709,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2021,,8.844,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2022,,8.862,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2023,,8.945,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2024,,9.020,"0,00"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2009,,5.623,"0,00"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2010,68,5.566,"1.222,06"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2011,,5.507,"0,00"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2012,,5.458,"0,00"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2013,,5.394,"0,00"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2014,36,5.338,"670,10"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2015,60,5.279,"1.144,91"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2016,,5.231,"0,00"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2017,10,5.167,"196,83"
