Indicador1,Ano,Numerador1,Denominador,Valor1
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2011,2,4.507,"3,65"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2012,3,9.539,"5,23"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2013,1,4.752,"1,78"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2014,2,5.755,"4,97"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2015,4,10.675,"8,09"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2016,5,12.755,"10,92"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2017,2,5.252,"4,61"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2018,6,16.031,"12,70"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2019,9,17.458,"14,91"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2020,6,26.550,"9,44"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2021,8,28.312,"11,86"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2022,10,26.737,"15,72"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2023,2,8.888,"3,06"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2024,5,24.732,"7,30"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2011,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2012,1,1.112,"3,35"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2014,1,496,"3,04"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2016,2,3.515,"5,50"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2017,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2018,2,1.311,"5,68"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2019,1,786,"1,93"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2020,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2021,1,889,"1,70"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2022,4,5.070,"6,69"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2023,2,1.869,"3,25"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2024,1,933,"1,62"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2009,,43.237,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2010,,43.825,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2011,,44.403,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2012,22,44.992,"48,48"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2013,,45.578,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2014,7,46.166,"16,14"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2015,,46.751,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2016,61,47.340,"128,14"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2017,,47.915,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2018,22,48.498,"46,35"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2019,10,61.122,"16,64"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2020,,62.581,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2021,9,63.564,"14,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2022,62,63.183,"98,67"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2023,19,63.761,"29,91"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2024,7,64.265,"11,59"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2009,,43.237,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2010,,43.825,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2011,,44.403,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2012,22,44.992,"48,48"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2013,,45.578,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2014,7,46.166,"16,14"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2015,,46.751,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2016,,47.340,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2017,,47.915,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2018,22,48.498,"46,35"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2019,10,61.122,"16,64"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2020,,62.581,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2021,9,63.564,"14,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2022,31,63.183,"49,62"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2023,19,63.761,"29,91"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2024,7,64.265,"11,59"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2009,,43.237,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2010,,43.825,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2011,,44.403,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2012,,44.992,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2013,,45.578,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2014,,46.166,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2015,,46.751,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2016,12,47.340,"25,94"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2017,,47.915,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2018,,48.498,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2019,,61.122,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2020,,62.581,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2021,,63.564,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2022,31,63.183,"49,05"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2023,,63.761,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2024,,64.265,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2009,,43.237,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2010,,43.825,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2011,,44.403,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2012,,44.992,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2013,,45.578,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2014,,46.166,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2015,,46.751,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2016,,47.340,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2017,,47.915,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2018,,48.498,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2019,,61.122,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2020,,62.581,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2021,,63.564,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2022,,63.183,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2023,,63.761,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2024,,64.265,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2009,,43.237,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2010,,43.825,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2011,,44.403,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2012,,44.992,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2013,,45.578,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2014,,46.166,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2015,,46.751,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2016,48,47.340,"102,20"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2017,,47.915,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2018,,48.498,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2019,,61.122,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2020,,62.581,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2021,,63.564,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2022,,63.183,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2023,,63.761,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2024,,64.265,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2009,,43.237,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2010,,43.825,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2011,,44.403,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2012,,44.992,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2013,,45.578,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2014,,46.166,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2015,,46.751,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2016,,47.340,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2017,,47.915,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2018,,48.498,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2019,,61.122,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2020,,62.581,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2021,,63.564,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2022,,63.183,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2023,,63.761,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2024,,64.265,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2009,,43.237,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2010,,43.825,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2011,,44.403,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2012,,44.992,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2013,,45.578,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2014,,46.166,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2015,,46.751,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2016,,47.340,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2017,,47.915,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2018,,48.498,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2019,,61.122,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2020,,62.581,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2021,,63.564,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2022,,63.183,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2023,,63.761,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2024,,64.265,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2009,,43.237,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2010,,43.825,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2011,,44.403,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2012,,44.992,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2013,,45.578,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2014,,46.166,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2015,,46.751,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2016,,47.340,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2017,,47.915,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2018,,48.498,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2019,,61.122,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2020,,62.581,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2021,,63.564,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2022,,63.183,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2023,,63.761,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2024,,64.265,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2009,,43.237,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2010,,43.825,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2011,,44.403,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2012,,44.992,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2013,,45.578,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2014,,46.166,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2015,,46.751,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2016,,47.340,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2017,,47.915,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2018,,48.498,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2019,,61.122,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2020,,62.581,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2021,,63.564,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2022,,63.183,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2023,,63.761,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2024,,64.265,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2009,,43.237,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2010,,43.825,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2011,,44.403,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2012,,44.992,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2013,,45.578,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2014,,46.166,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2015,,46.751,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2016,,47.340,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2017,,47.915,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2018,,48.498,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2019,,61.122,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2020,,62.581,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2021,,63.564,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2022,,63.183,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2023,,63.761,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2024,,64.265,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2009,,43.237,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2010,,43.825,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2011,,44.403,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2012,,44.992,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2013,,45.578,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2014,,46.166,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2015,,46.751,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2016,,47.340,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2017,,47.915,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2018,,48.498,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2019,,61.122,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2020,,62.581,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2021,,63.564,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2022,,63.183,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2023,,63.761,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2024,,64.265,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2009,,43.237,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2010,,43.825,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2011,,44.403,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2012,,44.992,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2013,,45.578,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2014,,46.166,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2015,,46.751,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2016,,47.340,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2017,,47.915,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2018,,48.498,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2019,,61.122,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2020,,62.581,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2021,,63.564,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2022,,63.183,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2023,,63.761,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2024,,64.265,"0,00"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2009,227,43.237,"523,86"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2010,542,43.825,"1.236,03"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2011,121,44.403,"272,23"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2012,194,44.992,"430,90"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2013,65,45.578,"143,51"
