Indicador1,Ano,Numerador1,Denominador,Valor1
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2012,2,2.929,"11,17"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2013,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2014,3,3.463,"17,82"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2015,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2016,1,1.058,"6,76"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2017,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2018,3,4.180,"17,00"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2019,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2020,5,3.284,"52,52"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2021,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2022,2,1.789,"19,12"
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2023,,,
Tasa ajustada de mortalidad por lesiones autoinflingidas intencionalmente,2024,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2009,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2010,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2011,2,3.357,"10,07"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2012,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2013,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2014,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2015,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2016,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2017,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2018,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2019,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2020,2,443,"13,79"
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2021,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2022,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2023,,,
Tasa ajustada de mortalidad por trastornos mentales y del comportamiento,2024,1,293,"5,15"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2009,,16.210,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2010,,16.379,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2011,138,16.553,"836,46"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2012,,16.730,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2013,,16.913,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2014,,17.099,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2015,,17.291,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2016,,17.486,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2017,,17.686,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2018,,17.891,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2019,,9.997,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2020,20,9.947,"198,35"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2021,,10.101,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2022,,10.629,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2023,,10.723,"0,00"
Tasa de años de vida potencialmente perdidos por trastornos mentales y del comportamiento,2024,9,10.812,"82,32"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2009,,16.210,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2010,,16.379,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2011,,16.553,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2012,,16.730,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2013,,16.913,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2014,,17.099,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2015,,17.291,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2016,,17.486,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2017,,17.686,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2018,,17.891,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2019,,9.997,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2020,12,9.947,"123,45"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2021,,10.101,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2022,,10.629,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2023,,10.723,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos mentales orgánicos, incluidos los trastornos sintomáticos",2024,9,10.812,"82,32"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2009,,16.210,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2010,,16.379,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2011,,16.553,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2012,,16.730,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2013,,16.913,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2014,,17.099,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2015,,17.291,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2016,,17.486,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2017,,17.686,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2018,,17.891,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2019,,9.997,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2020,7,9.947,"74,90"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2021,,10.101,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2022,,10.629,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2023,,10.723,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,2024,,10.812,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2009,,16.210,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2010,,16.379,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2011,,16.553,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2012,,16.730,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2013,,16.913,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2014,,17.099,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2015,,17.291,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2016,,17.486,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2017,,17.686,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2018,,17.891,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2019,,9.997,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2020,,9.947,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2021,,10.101,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2022,,10.629,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2023,,10.723,"0,00"
"Tasa de años de vida potencialmente perdidos por  Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",2024,,10.812,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2009,,16.210,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2010,,16.379,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2011,,16.553,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2012,,16.730,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2013,,16.913,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2014,,17.099,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2015,,17.291,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2016,,17.486,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2017,,17.686,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2018,,17.891,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2019,,9.997,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2020,,9.947,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2021,,10.101,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2022,,10.629,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2023,,10.723,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del humor [afectivos] ,2024,,10.812,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2009,,16.210,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2010,,16.379,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2011,,16.553,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2012,,16.730,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2013,,16.913,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2014,,17.099,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2015,,17.291,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2016,,17.486,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2017,,17.686,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2018,,17.891,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2019,,9.997,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2020,,9.947,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2021,,10.101,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2022,,10.629,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2023,,10.723,"0,00"
"Tasa de años de vida potencialmente perdidos por  Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",2024,,10.812,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2009,,16.210,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2010,,16.379,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2011,,16.553,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2012,,16.730,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2013,,16.913,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2014,,17.099,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2015,,17.291,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2016,,17.486,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2017,,17.686,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2018,,17.891,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2019,,9.997,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2020,,9.947,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2021,,10.101,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2022,,10.629,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2023,,10.723,"0,00"
Tasa de años de vida potencialmente perdidos por  Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,2024,,10.812,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2009,,16.210,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2010,,16.379,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2011,,16.553,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2012,,16.730,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2013,,16.913,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2014,,17.099,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2015,,17.291,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2016,,17.486,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2017,,17.686,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2018,,17.891,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2019,,9.997,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2020,,9.947,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2021,,10.101,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2022,,10.629,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2023,,10.723,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos de la personalidad y del comportamiento en adultos,2024,,10.812,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2009,,16.210,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2010,,16.379,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2011,,16.553,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2012,,16.730,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2013,,16.913,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2014,,17.099,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2015,,17.291,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2016,,17.486,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2017,,17.686,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2018,,17.891,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2019,,9.997,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2020,,9.947,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2021,,10.101,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2022,,10.629,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2023,,10.723,"0,00"
Tasa de años de vida potencialmente perdidos por  Retraso mental,2024,,10.812,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2009,,16.210,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2010,,16.379,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2011,,16.553,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2012,,16.730,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2013,,16.913,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2014,,17.099,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2015,,17.291,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2016,,17.486,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2017,,17.686,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2018,,17.891,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2019,,9.997,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2020,,9.947,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2021,,10.101,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2022,,10.629,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2023,,10.723,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos del desarrollo psicológico,2024,,10.812,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2009,,16.210,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2010,,16.379,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2011,,16.553,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2012,,16.730,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2013,,16.913,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2014,,17.099,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2015,,17.291,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2016,,17.486,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2017,,17.686,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2018,,17.891,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2019,,9.997,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2020,,9.947,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2021,,10.101,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2022,,10.629,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2023,,10.723,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastornos emocionales y del comportamiento que aparecen habitualmente en la niñez y en la adolescencia,2024,,10.812,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2009,,16.210,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2010,,16.379,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2011,138,16.553,"836,46"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2012,,16.730,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2013,,16.913,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2014,,17.099,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2015,,17.291,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2016,,17.486,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2017,,17.686,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2018,,17.891,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2019,,9.997,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2020,,9.947,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2021,,10.101,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2022,,10.629,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2023,,10.723,"0,00"
Tasa de años de vida potencialmente perdidos por  Trastorno mental no especificado,2024,,10.812,"0,00"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2009,,16.210,"0,00"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2010,,16.379,"0,00"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2011,60,16.553,"365,13"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2012,116,16.730,"692,83"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2013,,16.913,"0,00"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2014,134,17.099,"786,36"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2015,,17.291,"0,00"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2016,46,17.486,"260,61"
Tasa de años de vida potencialmente perdidos por lesiones autoinfligidas intencionalmente ,2017,,17.686,"0,00"
